"","X","dateAdded","dateUpdated","name","reviews.date","reviews.dateSeen","reviews.doRecommend","reviews.numHelpful","reviews.rating","reviews.text","reviews.title","reviews.username","alexa","echo","exp_fun","exp_helpful","exp_educational","exp_information","exp_communicate","exp_travel","exp_entertain","exp_daily","exp_home","exp_morning","emo_love","emo_happy","emo_enjoy","emo_satisfied","emo_excited","mat_userfriendly","mat_feature","mat_battery","mat_warranty","mat_setup","mat_durable","aes_pretty","aes_beautiful","sum_exp","sum_exp_bin","sum_emo","sum_emo_bin","sum_mat","sum_mat_bin","sum_aes","sum_aes_bin","date"
"3235",3235,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-01-23T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"Perfect technology for my 11 year old son for games, reading, and homework.","Excellent tablet for young boy","Ob1mn",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2017
"3236",3236,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-20T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love it!! It can do it all!! Beautiful color graphics and in no time at all, I can watch a movie or play games or read my favorite novel. I love it!!","Perfection","pattichr",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3237",3237,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-15T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"Very easy to use and does everything I need it to do. Would have given it 5 stars but it hasn't changed enough from the last Kindle that I purchased several years ago.","Excellent tablet for the price.","Steve",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3238",3238,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2016-09-02T00:00:00.000Z","2017-09-03T00:00:00Z,2017-03-23T00:00:00Z,2016-09-04T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z",TRUE,7,5,"As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!","Wow!! What a great size for me!!!","jewel2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"3239",3239,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2016-09-02T00:00:00.000Z","2017-09-03T00:00:00Z,2017-03-23T00:00:00Z,2016-09-04T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z",TRUE,7,5,"As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!","Wow!! What a great size for me!!!","jewel2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"3240",3240,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-01-23T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"Biggest and best Kindle yet. Light as a feather. Buy one today.","The best","Eddie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3241",3241,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-03-16T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-21T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"Love my kindle fire, takes awesome pictures and its convenient for on the go.","kindle fire","smurf1960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3242",3242,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-05T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-05-10T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love this product it is so easy to use It has a clear picture","Kindle fire","IlanaY",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3243",3243,"2017-03-03T16:56:05Z","2018-09-21T18:44:32Z","Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-06-13T00:00:00.000Z","2017-03-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",TRUE,2,5,"Very nice Kindle with a great Battery life. My old kindle was not able to upgrade so I got the new Kindle and very pleased with the product. Arrived as promised from BESTBUY.COM.","Amazing Amazon","NIKE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"3244",3244,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-01-30T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love the 2 cameras, and the video capabilities. I have set up the picture albums and can even share on Facebook and messenger. I like the side charger. Much better than front.I love the size too.","Great camera","Carolyn1940",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2017
"3245",3245,"2017-03-03T16:56:05Z","2018-09-21T18:44:32Z","Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2016-11-25T00:00:00.000Z","2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",TRUE,0,5,"Wife love it, reads a lot and this is her go to reader.","great product","1244",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016
"3246",3246,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-04-07T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"big screen,2 year old granddaughter watches Sesame Street and scrolls through selections....","Fits the need","Doug",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3247",3247,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-02-27T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-05T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"The store representative took his time with me to choose the right size and the lady at the check out got me hooked up with Best Buy Program membership.","I love the large Kindle","Convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3248",3248,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-08-20T00:00:00.000Z","2017-08-31T00:00:00Z",TRUE,0,5,"like better than the 7 inch Kindle better to read.","like the size easy to see","misssnappy56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3249",3249,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-03-15T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-21T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love this kindle! I had one of the first Fire HD kindles that is still kicking and awesome, but when I saw this in the store I just had to have it. I think it's more user friendly and feels like it offers so many more options and functions than the Fire HD I have. Not to mention it dwarfs my last kindle in size. If I had to make one complaint, it's that there is not an ""auto brightness"" function (or at least I haven't found it) and you can't make your pages a cream color rather than stark white. Both those options were easier on my eyes, but I am testing out the Blue Shade mode to see if that helps as much as it's supposed to with night time/ bed time reading. All in all, I am extremely happy with this purchase.","Worthy Upgrade for Kindle","Smsanchez1213",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,2017
"3250",3250,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-07-08T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I had reviewed and looked at this Samsung 65"" 4k HDTV and at this timeit was the best for the money..Very satisfied with TV and would recommend it to anyone.","Great picture. Best buy for the size and specs.","Debbie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3251",3251,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-06T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-05-10T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I like the bigger screen size. It allows me to read my books without straining my eyes and allows more of the text to be displayed.","Excellent size for a Kindle","Bear",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3252",3252,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-07-14T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"Tablet is easy to work with only can be slow to come up on certain sites","Easy tablet","confusedmama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3253",3253,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-07-28T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I've had the first kindle fire, I love the tablet.Why because it's bigger","Easier to read","Betty",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3254",3254,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2016-08-18T00:00:00.000Z","2017-09-03T00:00:00Z,2017-03-23T00:00:00Z,2016-09-04T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z",TRUE,1,5,"This tablet is so much easier to use than my 6"" fire. It is great for reading or eatching movies.","Great product","Denis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
"3255",3255,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-02-04T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"Kindle products are easy to use and set up. It does most everything the expensive tablets do.","Good tablet easy to use.","Budd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2017
"3256",3256,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-08-04T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"This tablet was SO easy to set up, even this old technologically-challenged grandma did it without help! I am able to load many books on it. It is convenient and easy to handle.","Love the features","ReadsDaily",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2017
"3257",3257,"2017-03-03T16:56:05Z","2018-09-21T18:44:32Z","Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-03-09T00:00:00.000Z","2017-06-04T00:00:00Z,2017-05-10T00:00:00Z,2017-04-26T00:00:00Z,2017-03-30T00:00:00Z,2017-03-15T00:00:00Z,2017-03-10T00:00:00Z,2017-07-07T00:00:00Z",FALSE,1,1,"This is not an upgrade by any means! My three year old kindle outperformed Oasis.Battery life better than a week with the lights on lowest setting Magnetic connector is poorly designed and grows weak Two pieces to keep up with; unsnaps constantly Amazon Customer Services promises it will resolved in an update","Horrible Battery Life","Jus10nHouston",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3258",3258,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-08-18T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z",TRUE,0,4,"Good products and service and happy with Amazon Fire Tablet","Good","CHUCK",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3259",3259,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-05T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-05-10T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love this product it is so easy to use It has a clear picture","Kindle fire","IlanaY",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3260",3260,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-08-26T00:00:00.000Z","2017-08-31T00:00:00Z",TRUE,0,4,"slower than my last kindle. the power button is not easy accesible when in a case.","nice larger screen","docw",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3261",3261,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-07-29T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love my new Kindle!! I would recommend this to everyone!! It has so many features and love the size!!","Great Kindle!!","Terri",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2017
"3262",3262,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-02-03T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"love the big screen, clear pictures and fast loading. battery lasts long. I use it every day !","great tablet for games and internet searching","teresa052",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,2017
"3263",3263,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-04-28T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"Great table does everything that i need it for. Great resolution and screen for reading books","Great","Tucka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3264",3264,"2017-03-03T16:56:05Z","2018-09-21T18:44:32Z","Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-01-30T00:00:00.000Z","2017-03-31T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z",TRUE,0,5,"Almost feels like reading a book in a light comforting way. Easy to carry around. Great on eyes and reading is enjoyable","Amazon Kindle is awesome","John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3265",3265,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-02-27T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-05T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"The store representative took his time with me to choose the right size and the lady at the check out got me hooked up with Best Buy Program membership.","I love the large Kindle","Convert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3266",3266,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-06-23T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-09T00:00:00Z,2017-07-08T00:00:00Z,2017-08-19T00:00:00Z",FALSE,0,3,"It is great for a bigger picture but runs really slow.","Kindle fire 10 inch","Dottie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3267",3267,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-01-23T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"upgraded from a previous model and cannot be happier","great product","Jodyc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3268",3268,"2017-03-03T16:56:05Z","2018-09-21T18:44:32Z","Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","2017-06-16T00:00:00.000Z","2017-07-09T00:00:00Z,2017-07-07T00:00:00Z",TRUE,0,4,"This kindle is awesome. I love the design of it. Nothing software wise that was different than my other kindle but the way it's designed makes it much more comfortable and easier to read. The only reason I didn't give it five stars was because of the price. If it were cheaper, this kindle would have been five stars no doubt.","Great kindle","Brandon",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
"3269",3269,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-06-12T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"NEW LARGER SCREENIS GREAT FOR WATCHING PRIME MOVIES AND READING BOOKS","GREAT REPLACEMENT","scratcher36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3270",3270,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-06-26T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-09T00:00:00Z,2017-07-07T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,4,"I go this tablet after problems with 2 Samsung tablets. so far like it. all apps I use available. A little slower than previous tablets that is the only reason for the 4 stars","Reliable tablet","ayc61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
"3271",3271,"2016-08-01T02:44:31Z","2018-09-21T18:44:32Z","Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum","2017-05-17T00:00:00.000Z","2017-09-03T00:00:00Z,2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-07-09T00:00:00Z,2017-08-19T00:00:00Z",TRUE,0,5,"I love my new Kindle. It is bigger than the last Kindle I had. This Kindle is much easier to handle and to read.","Kindle Fire","Prazmatic",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2017
